created_at,entry_id,Chadni Chowk,Gariahat,Dharmatala
26-10-2017 13:01,168036,2.546520147,2.744761905,2.546520147
26-10-2017 13:02,168037,2.557802198,2.754432234,2.557802198
26-10-2017 13:02,168038,2.461098901,2.668205128,2.461098901
26-10-2017 13:03,168039,2.534432234,2.732673993,2.534432234
26-10-2017 13:04,168040,2.548131868,2.745567766,2.548131868
26-10-2017 13:05,168041,2.54974359,2.744761905,2.54974359
26-10-2017 13:06,168042,2.552161172,2.746373626,2.552161172
26-10-2017 13:06,168043,2.556190476,2.74959707,2.556190476
26-10-2017 13:07,168044,2.554578755,2.747179487,2.554578755
26-10-2017 13:08,168045,2.555384615,2.745567766,2.555384615
26-10-2017 13:08,168046,2.554578755,2.747179487,2.554578755
26-10-2017 13:09,168047,2.553772894,2.745567766,2.553772894
26-10-2017 13:10,168048,2.561025641,2.752014652,2.561025641
26-10-2017 13:11,168049,2.54974359,2.743956044,2.54974359
26-10-2017 13:11,168050,2.444981685,2.64967033,2.444981685
26-10-2017 13:12,168051,2.527985348,2.723809524,2.527985348
26-10-2017 13:13,168052,2.544908425,2.740732601,2.544908425
26-10-2017 13:13,168053,2.556190476,2.752014652,2.556190476
26-10-2017 13:14,168054,2.462710623,2.66981685,2.462710623
26-10-2017 13:15,168055,2.536043956,2.733479853,2.536043956
26-10-2017 13:15,168056,2.441758242,2.652087912,2.441758242
26-10-2017 13:16,168057,2.522344322,2.722197802,2.522344322
26-10-2017 13:17,168058,2.438534799,2.648864469,2.438534799
26-10-2017 13:17,168059,2.51992674,2.721391941,2.51992674
26-10-2017 13:18,168060,2.545714286,2.746373626,2.545714286
26-10-2017 13:19,168061,2.552967033,2.75040293,2.552967033
26-10-2017 13:20,168062,2.451428571,2.660952381,2.451428571
26-10-2017 13:20,168063,2.52959707,2.727838828,2.52959707
26-10-2017 13:21,168064,2.436923077,2.648058608,2.436923077
26-10-2017 13:22,168065,2.523956044,2.725421245,2.523956044
26-10-2017 13:22,168066,2.552161172,2.751208791,2.552161172
26-10-2017 13:23,168067,2.444981685,2.656923077,2.444981685
26-10-2017 13:24,168068,2.523956044,2.723809524,2.523956044
26-10-2017 13:24,168069,2.539267399,2.735897436,2.539267399
26-10-2017 13:25,168070,2.544908425,2.740732601,2.544908425
26-10-2017 13:26,168071,2.544908425,2.742344322,2.544908425
26-10-2017 13:26,168072,2.54974359,2.742344322,2.54974359
26-10-2017 13:27,168073,2.445787546,2.652087912,2.445787546
26-10-2017 13:28,168074,2.523150183,2.720586081,2.523150183
26-10-2017 13:29,168075,2.538461538,2.735091575,2.538461538
26-10-2017 13:29,168076,2.543296703,2.739120879,2.543296703
26-10-2017 13:30,168077,2.559413919,2.753626374,2.559413919
26-10-2017 13:31,168078,2.550549451,2.744761905,2.550549451
26-10-2017 13:31,168079,2.551355311,2.744761905,2.551355311
26-10-2017 13:32,168080,2.551355311,2.743956044,2.551355311
26-10-2017 13:33,168081,2.553772894,2.744761905,2.553772894
26-10-2017 13:33,168082,2.569084249,2.76007326,2.569084249
26-10-2017 13:34,168083,2.556996337,2.748791209,2.556996337
26-10-2017 13:35,168084,2.556996337,2.747179487,2.556996337
26-10-2017 13:35,168085,2.452234432,2.654505495,2.452234432
26-10-2017 13:36,168086,2.527179487,2.723003663,2.527179487
26-10-2017 13:37,168087,2.437728938,2.646446886,2.437728938
26-10-2017 13:37,168088,2.535238095,2.734285714,2.535238095
26-10-2017 13:38,168089,2.543296703,2.740732601,2.543296703
26-10-2017 13:39,168090,2.548937729,2.743956044,2.548937729
26-10-2017 13:39,168091,2.556190476,2.747985348,2.556190476
26-10-2017 13:40,168092,2.556190476,2.751208791,2.556190476
26-10-2017 13:41,168093,2.574725275,2.768131868,2.574725275
26-10-2017 13:41,168094,2.564249084,2.757655678,2.564249084
26-10-2017 13:42,168095,2.565054945,2.758461538,2.565054945
26-10-2017 13:43,168096,2.565860806,2.757655678,2.565860806
26-10-2017 13:43,168097,2.564249084,2.756849817,2.564249084
26-10-2017 13:44,168098,2.57956044,2.770549451,2.57956044
26-10-2017 13:45,168099,2.466739927,2.670622711,2.466739927
26-10-2017 13:45,168100,2.537655678,2.731868132,2.537655678
